plant_type,soil_pct,temperature,humidity,light
money_plant,20.21,29.8,75.5,0.0
cactus,29.01,29.8,75.5,0.0
snake_plant,51.86,29.8,75.4,0.0
cactus,28.95,29.8,75.4,0.0
snake_plant,51.71,29.8,75.5,0.0
cactus,28.89,29.8,75.5,0.0
money_plant,20.36,29.8,75.3,0.0
snake_plant,51.99,29.8,75.3,0.0
cactus,28.8,29.8,75.3,0.0
money_plant,19.82,29.8,75.4,0.0
snake_plant,52.05,29.8,75.4,0.0
cactus,28.92,29.8,75.4,0.0
money_plant,19.91,29.8,75.4,0.0
snake_plant,51.61,29.8,75.4,0.0
cactus,28.77,29.8,75.4,0.0
snake_plant,52.08,29.8,75.5,0.0
cactus,28.71,29.8,75.5,0.0
cactus,29.1,29.8,75.4,0.0
money_plant,20.33,29.8,75.5,0.0
cactus,29.14,29.8,75.4,0.0
money_plant,20.36,29.8,75.4,0.0
money_plant,20.65,29.8,75.4,0.0
cactus,29.2,29.8,75.4,0.0
money_plant,20.3,29.8,75.3,0.0
snake_plant,51.74,29.8,75.3,0.0
cactus,29.14,29.8,75.3,0.0
money_plant,20.24,29.8,75.4,0.0
snake_plant,51.99,29.8,75.4,0.0
money_plant,20.18,29.8,75.3,0.0
cactus,29.68,29.8,75.4,0.0
snake_plant,52.05,29.8,75.5,0.0
snake_plant,51.58,29.8,75.5,0.0
cactus,29.44,29.8,75.5,0.0
money_plant,20.18,29.8,75.4,0.0
snake_plant,51.96,29.8,75.4,0.0
cactus,29.59,29.8,75.4,0.0
money_plant,20.39,29.8,75.4,0.0
snake_plant,51.83,29.8,75.4,0.0
money_plant,20.65,29.8,75.3,0.0
snake_plant,52.02,29.8,75.3,0.0
snake_plant,51.99,29.8,75.5,0.0
cactus,29.98,29.8,75.5,0.0
money_plant,20.44,29.8,75.4,0.0
cactus,29.86,29.8,75.4,0.0
money_plant,20.41,29.8,75.5,0.0
snake_plant,52.14,29.8,75.5,0.0
cactus,29.8,29.8,75.5,0.0
money_plant,22.25,29.8,75.4,0.0
snake_plant,52.08,29.8,75.4,0.0
cactus,30.02,29.8,75.4,0.0
money_plant,20.83,29.8,75.3,0.0
snake_plant,52.08,29.8,75.3,0.0
cactus,30.11,29.8,75.3,0.0
money_plant,20.33,29.8,75.6,0.0
snake_plant,51.33,29.8,75.6,0.0
cactus,30.11,29.8,75.6,0.0
cactus,30.05,29.8,75.5,0.0
money_plant,20.18,29.8,75.5,0.0
cactus,30.14,29.8,75.5,0.0
money_plant,20.15,29.7,75.3,0.0
snake_plant,51.58,29.7,75.3,0.0
cactus,29.92,29.7,75.3,0.0
snake_plant,51.96,29.8,75.5,0.0
money_plant,20.44,29.7,75.6,0.0
snake_plant,52.08,29.7,75.6,0.0
cactus,29.2,29.7,75.6,0.0
money_plant,20.5,29.8,75.5,0.0
snake_plant,52.18,29.8,75.5,0.0
cactus,29.86,29.8,75.5,0.0
money_plant,20.3,29.7,75.6,0.0
snake_plant,51.71,29.7,75.6,0.0
cactus,29.56,29.7,75.6,0.0
money_plant,20.53,29.8,75.4,0.0
money_plant,19.7,29.8,75.4,0.0
money_plant,20.53,29.7,75.4,0.0
snake_plant,51.77,29.7,75.4,0.0
cactus,29.62,29.7,75.4,0.0
money_plant,20.44,29.8,75.5,0.0
cactus,29.74,29.8,75.5,0.0
money_plant,20.62,29.7,75.5,0.0
snake_plant,51.96,29.7,75.5,0.0
cactus,30.14,29.7,75.5,0.0
money_plant,20.62,29.7,75.7,0.0
snake_plant,51.83,29.7,75.7,0.0
cactus,30.41,29.7,75.7,0.0
money_plant,20.5,29.7,75.4,0.0
snake_plant,52.27,29.7,75.4,0.0
cactus,30.2,29.7,75.4,0.0
money_plant,20.74,29.7,75.5,0.0
snake_plant,51.83,29.7,75.5,0.0
cactus,30.26,29.7,75.5,0.0
money_plant,20.5,29.7,75.3,0.0
snake_plant,51.74,29.7,75.3,0.0
cactus,30.26,29.7,75.3,0.0
money_plant,20.53,29.8,75.6,0.0
snake_plant,52.02,29.8,75.6,0.0
cactus,30.56,29.8,75.6,0.0
money_plant,25.84,29.8,75.4,0.0
cactus,30.5,29.8,75.4,0.0
money_plant,20.68,29.7,75.5,0.0
snake_plant,52.33,29.7,75.5,0.0
cactus,30.41,29.7,75.5,0.0
money_plant,20.0,29.7,75.5,0.0
snake_plant,51.89,29.7,75.5,0.0
snake_plant,52.02,29.7,75.5,0.0
cactus,30.29,29.7,75.5,0.0
money_plant,19.26,29.8,75.5,0.0
snake_plant,51.92,29.8,75.5,0.0
cactus,30.2,29.8,75.5,0.0
money_plant,20.33,29.7,75.4,0.0
snake_plant,51.58,29.7,75.4,0.0
cactus,30.35,29.7,75.4,0.0
money_plant,20.71,29.8,75.5,0.0
snake_plant,52.02,29.8,75.5,0.0
cactus,30.35,29.8,75.5,0.0
money_plant,26.52,29.8,75.5,0.0
money_plant,20.71,29.8,75.4,0.0
snake_plant,51.71,29.8,75.4,0.0
cactus,30.14,29.8,75.4,0.0
money_plant,20.36,29.7,75.5,0.0
snake_plant,51.86,29.7,75.5,0.0
cactus,30.38,29.7,75.5,0.0
money_plant,20.47,29.7,75.5,0.0
money_plant,20.65,29.7,75.4,0.0
snake_plant,51.96,29.7,75.4,0.0
cactus,30.29,29.7,75.4,0.0
money_plant,20.68,29.7,75.4,0.0
snake_plant,51.83,29.7,75.4,0.0
cactus,30.14,29.7,75.4,0.0
money_plant,20.44,29.7,75.4,0.0
money_plant,20.47,29.7,75.6,0.0
snake_plant,52.05,29.7,75.6,0.0
cactus,30.08,29.7,75.6,0.0
money_plant,21.04,29.7,75.5,0.0
snake_plant,51.52,29.7,75.5,0.0
cactus,30.35,29.7,75.5,0.0
cactus,30.47,29.8,75.5,0.0
money_plant,20.74,29.7,75.4,0.0
snake_plant,52.18,29.7,75.4,0.0
cactus,30.53,29.7,75.4,0.0
money_plant,20.74,29.8,75.4,0.0
snake_plant,51.77,29.8,75.4,0.0
cactus,30.56,29.8,75.4,0.0
money_plant,20.77,29.7,75.5,0.0
snake_plant,51.99,29.7,75.5,0.0
cactus,31.2,29.7,75.5,0.0
money_plant,20.8,29.7,75.5,0.0
snake_plant,51.67,29.7,75.5,0.0
cactus,31.14,29.7,75.5,0.0
money_plant,20.92,29.7,75.5,0.0
cactus,31.32,29.7,75.5,0.0
snake_plant,51.92,29.7,75.5,0.0
cactus,31.11,29.7,75.5,0.0
money_plant,20.65,29.7,75.5,0.0
cactus,31.08,29.7,75.5,0.0
money_plant,20.62,29.7,75.6,0.0
snake_plant,51.83,29.7,75.6,0.0
cactus,30.71,29.7,75.6,0.0
money_plant,20.71,29.7,75.3,0.0
snake_plant,52.05,29.7,75.3,0.0
cactus,31.08,29.7,75.3,0.0
snake_plant,51.61,29.7,75.5,0.0
cactus,30.68,29.7,75.5,0.0
money_plant,20.56,29.7,75.4,0.0
snake_plant,51.64,29.7,75.4,0.0
cactus,30.59,29.7,75.4,0.0
money_plant,20.68,29.7,75.6,0.0
snake_plant,51.55,29.7,75.6,0.0
cactus,30.59,29.7,75.6,0.0
snake_plant,52.08,29.7,75.5,0.0
cactus,30.59,29.7,75.5,0.0
snake_plant,51.71,29.7,75.4,0.0
cactus,30.65,29.7,75.4,0.0
cactus,30.53,29.7,75.5,0.0
snake_plant,51.99,29.7,75.4,0.0
money_plant,20.44,29.7,75.5,0.0
cactus,30.56,29.7,75.5,0.0
snake_plant,51.89,29.7,75.4,0.0
cactus,30.47,29.7,75.4,0.0
snake_plant,51.74,29.7,75.5,0.0
cactus,30.47,29.7,75.5,0.0
money_plant,20.74,29.7,75.6,0.0
cactus,30.11,29.7,75.6,0.0
money_plant,20.71,29.7,75.5,0.0
snake_plant,52.11,29.7,75.5,0.0
cactus,30.11,29.7,75.5,0.0
snake_plant,51.92,29.7,75.6,0.0
cactus,30.14,29.7,75.6,0.0
cactus,31.08,29.7,75.4,0.0
money_plant,20.68,29.7,75.3,0.83
snake_plant,51.83,29.7,75.3,0.83
cactus,30.2,29.7,75.3,0.83
money_plant,20.53,29.7,75.6,0.83
snake_plant,51.83,29.7,75.6,0.83
cactus,30.53,29.7,75.6,0.83
money_plant,20.65,29.7,75.4,0.83
snake_plant,51.71,29.7,75.4,0.83
cactus,30.35,29.7,75.4,0.83
money_plant,20.56,29.7,75.5,0.83
snake_plant,51.96,29.7,75.5,0.83
cactus,30.35,29.7,75.5,0.83
money_plant,20.5,29.7,75.5,0.83
snake_plant,51.99,29.7,75.5,0.83
money_plant,20.3,29.7,75.4,0.83
snake_plant,52.05,29.7,75.4,0.83
cactus,30.17,29.7,75.4,0.83
money_plant,20.74,29.7,75.5,0.83
snake_plant,51.83,29.7,75.5,0.83
cactus,30.17,29.7,75.5,0.83
money_plant,20.74,29.7,75.7,0.83
snake_plant,51.77,29.7,75.7,0.83
cactus,29.59,29.7,75.7,0.83
cactus,30.05,29.7,75.5,0.83
money_plant,20.47,29.7,75.7,0.83
snake_plant,53.18,29.7,75.7,0.83
cactus,30.02,29.7,75.7,0.83
money_plant,20.3,29.7,75.6,0.83
snake_plant,52.02,29.7,75.6,0.83
cactus,30.11,29.7,75.6,0.83
money_plant,20.68,29.7,75.5,0.83
snake_plant,51.61,29.7,75.5,0.83
cactus,29.98,29.7,75.5,0.83
money_plant,20.5,29.7,75.6,0.83
snake_plant,51.77,29.7,75.6,0.83
cactus,30.26,29.7,75.6,0.83
money_plant,21.57,29.7,75.4,0.83
snake_plant,51.86,29.7,75.4,0.83
cactus,30.26,29.7,75.4,0.83
money_plant,20.77,29.7,75.5,0.83
snake_plant,52.05,29.7,75.5,0.83
cactus,30.29,29.7,75.5,0.83
money_plant,20.89,29.7,75.5,0.83
snake_plant,52.02,29.7,75.5,0.83
money_plant,20.86,29.7,75.4,0.83
snake_plant,51.64,29.7,75.4,0.83
cactus,30.08,29.7,75.4,0.83
money_plant,21.01,29.7,75.5,1.67
snake_plant,52.08,29.7,75.5,1.67
cactus,29.92,29.7,75.5,1.67
money_plant,20.77,29.7,75.5,1.67
snake_plant,51.61,29.7,75.5,1.67
cactus,30.08,29.7,75.5,1.67
money_plant,20.83,29.7,75.4,1.67
snake_plant,48.83,29.7,75.4,1.67
cactus,29.92,29.7,75.4,1.67
snake_plant,52.02,29.7,75.4,1.67
cactus,29.62,29.7,75.4,1.67
money_plant,20.74,29.7,75.5,1.67
snake_plant,51.64,29.7,75.5,1.67
cactus,29.59,29.7,75.5,1.67
money_plant,20.8,29.7,75.6,1.67
snake_plant,53.58,29.7,75.6,1.67
cactus,29.98,29.7,75.6,1.67
money_plant,20.86,29.7,75.6,1.67
snake_plant,51.52,29.7,75.6,1.67
cactus,29.74,29.7,75.6,1.67
money_plant,20.77,29.7,75.6,1.67
snake_plant,51.74,29.7,75.6,1.67
cactus,29.65,29.7,75.6,1.67
money_plant,20.86,29.7,75.4,1.67
snake_plant,51.83,29.7,75.4,1.67
cactus,29.59,29.7,75.4,1.67
snake_plant,51.71,29.7,75.4,1.67
cactus,29.74,29.7,75.4,1.67
money_plant,21.13,29.7,75.6,1.67
snake_plant,51.71,29.7,75.6,1.67
cactus,29.5,29.7,75.6,1.67
snake_plant,52.08,29.7,75.6,1.67
cactus,29.23,29.7,75.6,1.67
money_plant,20.65,29.7,75.4,1.67
snake_plant,51.64,29.7,75.4,1.67
cactus,29.26,29.7,75.4,1.67
money_plant,16.56,29.7,75.6,1.67
cactus,29.41,29.7,75.6,1.67
money_plant,21.3,29.7,75.6,1.67
snake_plant,51.58,29.7,75.6,1.67
cactus,29.2,29.7,75.6,1.67
money_plant,21.21,29.7,75.4,1.67
snake_plant,51.55,29.7,75.4,1.67
cactus,29.38,29.7,75.4,1.67
snake_plant,51.77,29.7,75.6,1.67
cactus,29.14,29.7,75.6,1.67
money_plant,20.98,29.7,75.5,1.67
snake_plant,51.55,29.7,75.5,1.67
cactus,29.17,29.7,75.5,1.67
money_plant,21.24,29.7,75.6,2.5
snake_plant,51.99,29.7,75.6,2.5
cactus,29.5,29.7,75.6,2.5
money_plant,20.98,29.7,75.6,2.5
snake_plant,51.77,29.7,75.6,2.5
cactus,30.62,29.7,75.6,2.5
money_plant,20.92,29.7,75.6,2.5
snake_plant,51.64,29.7,75.6,2.5
cactus,29.62,29.7,75.6,2.5
money_plant,21.24,29.7,75.7,2.5
snake_plant,51.83,29.7,75.7,2.5
cactus,29.59,29.7,75.7,2.5
money_plant,17.3,29.7,75.6,2.5
snake_plant,51.83,29.7,75.6,2.5
money_plant,20.56,29.7,75.5,2.5
snake_plant,51.58,29.7,75.5,2.5
cactus,29.86,29.7,75.5,2.5
money_plant,20.98,29.7,75.5,2.5
snake_plant,51.96,29.7,75.5,2.5
cactus,29.62,29.7,75.5,2.5
money_plant,20.71,29.7,75.6,2.5
snake_plant,51.49,29.7,75.6,2.5
cactus,29.74,29.7,75.6,2.5
money_plant,20.92,29.7,75.7,2.5
snake_plant,52.27,29.7,75.7,2.5
cactus,29.71,29.7,75.7,2.5
money_plant,20.36,29.7,75.6,2.5
snake_plant,51.61,29.7,75.6,2.5
cactus,29.86,29.7,75.6,2.5
money_plant,20.83,29.7,75.4,2.5
snake_plant,51.89,29.7,75.4,2.5
cactus,29.62,29.7,75.4,2.5
money_plant,20.86,29.7,75.4,2.5
snake_plant,51.86,29.7,75.4,2.5
cactus,29.68,29.7,75.4,2.5
money_plant,21.19,29.7,75.6,3.33
snake_plant,51.71,29.7,75.6,3.33
cactus,29.59,29.7,75.6,3.33
money_plant,20.86,29.7,75.6,3.33
snake_plant,51.83,29.7,75.6,3.33
cactus,29.68,29.7,75.6,3.33
money_plant,20.77,29.7,75.6,3.33
cactus,29.74,29.7,75.6,3.33
money_plant,20.92,29.7,75.5,3.33
snake_plant,51.64,29.7,75.5,3.33
cactus,29.62,29.7,75.5,3.33
money_plant,20.89,29.7,75.6,4.17
snake_plant,51.64,29.7,75.6,4.17
cactus,29.65,29.7,75.6,4.17
money_plant,20.98,29.7,75.6,5.0
snake_plant,51.74,29.7,75.6,5.0
cactus,30.23,29.7,75.6,5.0
money_plant,20.89,29.7,75.7,5.83
snake_plant,51.83,29.7,75.7,5.83
cactus,29.95,29.7,75.7,5.83
money_plant,20.86,29.7,75.5,5.83
snake_plant,51.64,29.7,75.5,5.83
cactus,30.47,29.7,75.5,5.83
money_plant,20.77,29.7,75.5,6.67
snake_plant,51.58,29.7,75.5,6.67
cactus,29.98,29.7,75.5,6.67
money_plant,20.44,29.7,75.5,8.33
snake_plant,51.55,29.7,75.5,8.33
cactus,30.02,29.7,75.5,8.33
money_plant,20.83,29.8,75.4,9.17
snake_plant,52.05,29.8,75.4,9.17
cactus,29.98,29.8,75.4,9.17
money_plant,20.89,29.7,75.5,10.0
snake_plant,52.02,29.7,75.5,10.0
cactus,30.14,29.7,75.5,10.0
money_plant,20.89,29.8,75.4,10.83
snake_plant,51.61,29.8,75.4,10.83
cactus,29.98,29.8,75.4,10.83
money_plant,20.74,29.7,75.4,10.83
snake_plant,51.67,29.7,75.4,10.83
cactus,29.98,29.7,75.4,10.83
money_plant,20.74,29.7,76.2,1438.33
snake_plant,51.89,29.7,76.2,1438.33
cactus,30.11,29.7,76.2,1438.33
money_plant,20.98,29.3,76.6,705.0
snake_plant,51.83,29.3,76.6,705.0
cactus,30.08,29.3,76.6,705.0
money_plant,20.95,29.1,77.4,553.33
snake_plant,51.58,29.1,77.4,553.33
cactus,30.23,29.1,77.4,553.33
money_plant,16.62,28.8,78.0,583.33
snake_plant,50.14,28.8,78.0,583.33
cactus,30.23,28.8,78.0,583.33
money_plant,21.07,28.7,80.3,605.0
snake_plant,51.74,28.7,80.3,605.0
cactus,30.11,28.7,80.3,605.0
money_plant,20.65,28.6,80.4,672.5
snake_plant,51.74,28.6,80.4,672.5
cactus,30.11,28.6,80.4,672.5
money_plant,21.3,28.5,79.9,715.83
snake_plant,52.05,28.5,79.9,715.83
cactus,30.11,28.5,79.9,715.83
money_plant,20.68,28.5,79.9,787.5
snake_plant,51.55,28.5,79.9,787.5
cactus,30.35,28.5,79.9,787.5
money_plant,20.65,28.5,80.7,778.33
snake_plant,51.96,28.5,80.7,778.33
cactus,30.59,28.5,80.7,778.33
money_plant,20.77,28.5,81.0,690.0
snake_plant,51.71,28.5,81.0,690.0
cactus,30.59,28.5,81.0,690.0
money_plant,20.65,28.6,80.0,734.17
snake_plant,51.96,28.6,80.0,734.17
cactus,30.83,28.6,80.0,734.17
money_plant,20.8,28.6,80.7,940.0
snake_plant,51.71,28.6,80.7,940.0
cactus,30.71,28.6,80.7,940.0
money_plant,20.65,28.6,80.7,1032.5
snake_plant,51.58,28.6,80.7,1032.5
cactus,30.56,28.6,80.7,1032.5
money_plant,20.36,28.6,80.8,880.0
snake_plant,51.58,28.6,80.8,880.0
cactus,30.47,28.6,80.8,880.0
money_plant,20.5,28.9,79.8,889.17
snake_plant,51.83,28.9,79.8,889.17
cactus,30.53,28.9,79.8,889.17
money_plant,20.86,29.1,78.8,847.5
snake_plant,52.02,29.1,78.8,847.5
cactus,30.17,29.1,78.8,847.5
money_plant,20.8,28.9,78.6,864.17
snake_plant,51.64,28.9,78.6,864.17
cactus,30.08,28.9,78.6,864.17
money_plant,20.68,28.9,79.9,905.0
snake_plant,51.74,28.9,79.9,905.0
cactus,30.5,28.9,79.9,905.0
money_plant,20.62,29.1,79.4,944.17
snake_plant,51.67,29.1,79.4,944.17
cactus,30.44,29.1,79.4,944.17
money_plant,20.62,29.4,77.2,969.17
snake_plant,51.89,29.4,77.2,969.17
cactus,30.56,29.4,77.2,969.17
money_plant,20.62,29.5,78.6,990.0
snake_plant,52.02,29.5,78.6,990.0
cactus,30.23,29.5,78.6,990.0
money_plant,20.89,29.4,78.4,1016.67
snake_plant,51.08,29.4,78.4,1016.67
cactus,30.29,29.4,78.4,1016.67
money_plant,20.77,29.4,79.7,1017.5
snake_plant,52.05,29.4,79.7,1017.5
cactus,30.47,29.4,79.7,1017.5
money_plant,21.81,29.4,79.5,1069.17
snake_plant,51.71,29.4,79.5,1069.17
cactus,30.14,29.4,79.5,1069.17
money_plant,20.47,29.6,78.7,1140.0
snake_plant,51.83,29.6,78.7,1140.0
cactus,30.35,29.6,78.7,1140.0
money_plant,20.89,30.0,76.8,1199.17
snake_plant,51.64,30.0,76.8,1199.17
cactus,31.08,30.0,76.8,1199.17
money_plant,20.36,30.3,76.5,2053.33
snake_plant,49.48,30.3,76.5,2053.33
cactus,30.47,30.3,76.5,2053.33
money_plant,20.41,30.3,75.0,2119.17
snake_plant,51.83,30.3,75.0,2119.17
cactus,30.35,30.3,75.0,2119.17
money_plant,20.62,30.7,74.6,1520.83
snake_plant,52.08,30.7,74.6,1520.83
cactus,30.41,30.7,74.6,1520.83
money_plant,20.68,31.5,72.3,4066.67
snake_plant,51.58,31.5,72.3,4066.67
cactus,30.56,31.5,72.3,4066.67
money_plant,20.77,33.0,68.6,3590.0
snake_plant,51.67,33.0,68.6,3590.0
cactus,30.68,33.0,68.6,3590.0
money_plant,20.53,35.1,64.2,2548.33
snake_plant,51.89,35.1,64.2,2548.33
cactus,31.08,35.1,64.2,2548.33
money_plant,20.5,36.3,61.1,1742.5
snake_plant,51.71,36.3,61.1,1742.5
cactus,31.08,36.3,61.1,1742.5
money_plant,20.83,37.7,58.1,1598.33
snake_plant,51.89,37.7,58.1,1598.33
cactus,31.08,37.7,58.1,1598.33
money_plant,20.68,39.0,55.9,2025.0
snake_plant,51.64,39.0,55.9,2025.0
cactus,31.08,39.0,55.9,2025.0
money_plant,20.36,40.2,53.9,7025.83
snake_plant,51.89,40.2,53.9,7025.83
cactus,31.08,40.2,53.9,7025.83
money_plant,20.5,41.2,48.7,6445.0
snake_plant,52.02,41.2,48.7,6445.0
cactus,30.74,41.2,48.7,6445.0
money_plant,20.56,41.2,49.1,6221.67
snake_plant,51.83,41.2,49.1,6221.67
cactus,31.08,41.2,49.1,6221.67
money_plant,20.92,41.7,49.2,17566.67
snake_plant,51.89,41.7,49.2,17566.67
cactus,31.08,41.7,49.2,17566.67
money_plant,20.47,42.3,49.7,16913.33
snake_plant,52.05,42.3,49.7,16913.33
cactus,31.08,42.3,49.7,16913.33
money_plant,20.86,43.0,46.4,11508.33
snake_plant,52.33,43.0,46.4,11508.33
cactus,31.41,43.0,46.4,11508.33
money_plant,20.56,43.1,44.6,13989.17
snake_plant,52.05,43.1,44.6,13989.17
cactus,31.5,43.1,44.6,13989.17
money_plant,20.8,43.5,46.5,25897.5
snake_plant,51.96,43.5,46.5,25897.5
cactus,31.53,43.5,46.5,25897.5
money_plant,20.53,44.2,45.4,28197.5
snake_plant,54.05,44.2,45.4,28197.5
cactus,31.44,44.2,45.4,28197.5
money_plant,20.68,44.4,45.7,28677.5
snake_plant,52.02,44.4,45.7,28677.5
cactus,31.2,44.4,45.7,28677.5
money_plant,20.71,44.2,44.1,29121.67
snake_plant,52.33,44.2,44.1,29121.67
cactus,30.71,44.2,44.1,29121.67
money_plant,20.8,43.1,44.0,29664.17
snake_plant,52.11,43.1,44.0,29664.17
cactus,30.65,43.1,44.0,29664.17
money_plant,20.8,41.9,48.9,30220.83
snake_plant,52.24,41.9,48.9,30220.83
cactus,31.08,41.9,48.9,30220.83
money_plant,20.77,40.9,49.3,30730.83
snake_plant,52.52,40.9,49.3,30730.83
cactus,31.17,40.9,49.3,30730.83
money_plant,20.27,40.3,49.9,31040.83
snake_plant,52.14,40.3,49.9,31040.83
cactus,30.44,40.3,49.9,31040.83
money_plant,20.71,40.6,49.3,23365.0
snake_plant,52.55,40.6,49.3,23365.0
cactus,31.08,40.6,49.3,23365.0
money_plant,21.24,41.5,49.1,6625.0
snake_plant,52.43,41.5,49.1,6625.0
cactus,31.53,41.5,49.1,6625.0
money_plant,21.01,42.6,47.6,2372.5
snake_plant,52.74,42.6,47.6,2372.5
cactus,31.53,42.6,47.6,2372.5
money_plant,20.89,43.7,43.1,2550.0
snake_plant,52.55,43.7,43.1,2550.0
cactus,31.53,43.7,43.1,2550.0
money_plant,20.8,43.5,44.9,15440.83
snake_plant,52.24,43.5,44.9,15440.83
cactus,32.17,43.5,44.9,15440.83
money_plant,20.8,43.9,43.9,33296.66
snake_plant,52.55,43.9,43.9,33296.66
cactus,32.02,43.9,43.9,33296.66
money_plant,21.19,44.6,43.4,34327.5
snake_plant,52.77,44.6,43.4,34327.5
cactus,31.93,44.6,43.4,34327.5
money_plant,20.98,45.5,42.2,34820.83
snake_plant,52.71,45.5,42.2,34820.83
cactus,31.87,45.5,42.2,34820.83
money_plant,20.65,45.9,41.4,35106.66
snake_plant,52.83,45.9,41.4,35106.66
cactus,32.11,45.9,41.4,35106.66
money_plant,20.92,46.0,41.7,12391.67
snake_plant,52.52,46.0,41.7,12391.67
cactus,32.11,46.0,41.7,12391.67
money_plant,20.98,46.2,41.9,35447.5
snake_plant,52.43,46.2,41.9,35447.5
cactus,32.17,46.2,41.9,35447.5
money_plant,20.98,46.2,40.9,36197.5
snake_plant,52.55,46.2,40.9,36197.5
cactus,32.17,46.2,40.9,36197.5
money_plant,20.83,45.8,40.9,36742.5
snake_plant,52.9,45.8,40.9,36742.5
cactus,32.23,45.8,40.9,36742.5
money_plant,20.89,45.7,41.0,37239.16
snake_plant,52.83,45.7,41.0,37239.16
cactus,32.17,45.7,41.0,37239.16
money_plant,20.86,45.4,42.0,37735.0
snake_plant,52.49,45.4,42.0,37735.0
cactus,32.23,45.4,42.0,37735.0
money_plant,20.89,45.8,41.8,38413.33
snake_plant,53.02,45.8,41.8,38413.33
cactus,32.29,45.8,41.8,38413.33
money_plant,20.86,46.5,41.1,38871.66
snake_plant,52.86,46.5,41.1,38871.66
cactus,32.23,46.5,41.1,38871.66
money_plant,21.13,47.1,40.2,39390.83
snake_plant,52.99,47.1,40.2,39390.83
cactus,32.2,47.1,40.2,39390.83
money_plant,20.86,47.4,39.3,39796.66
snake_plant,53.21,47.4,39.3,39796.66
cactus,32.29,47.4,39.3,39796.66
money_plant,20.89,47.5,39.3,39949.16
snake_plant,53.05,47.5,39.3,39949.16
cactus,32.5,47.5,39.3,39949.16
money_plant,21.1,47.4,38.1,40776.66
snake_plant,52.99,47.4,38.1,40776.66
cactus,32.47,47.4,38.1,40776.66
money_plant,20.98,47.5,38.4,41263.33
snake_plant,52.86,47.5,38.4,41263.33
cactus,32.41,47.5,38.4,41263.33
money_plant,18.49,47.1,38.8,41098.33
snake_plant,53.27,47.1,38.8,41098.33
cactus,32.47,47.1,38.8,41098.33
money_plant,21.1,46.7,39.1,38677.5
snake_plant,53.02,46.7,39.1,38677.5
cactus,31.84,46.7,39.1,38677.5
money_plant,21.27,45.9,41.3,40880.0
snake_plant,52.99,45.9,41.3,40880.0
cactus,33.14,45.9,41.3,40880.0
money_plant,20.98,45.0,42.5,33950.83
snake_plant,53.11,45.0,42.5,33950.83
cactus,32.05,45.0,42.5,33950.83
money_plant,21.3,44.1,43.6,33183.33
snake_plant,52.64,44.1,43.6,33183.33
cactus,33.26,44.1,43.6,33183.33
money_plant,21.27,42.7,46.2,27595.0
snake_plant,53.21,42.7,46.2,27595.0
cactus,33.08,42.7,46.2,27595.0
money_plant,21.21,42.2,47.0,25466.67
snake_plant,53.24,42.2,47.0,25466.67
cactus,32.81,42.2,47.0,25466.67
money_plant,21.27,42.6,45.9,7645.83
snake_plant,53.33,42.6,45.9,7645.83
cactus,32.9,42.6,45.9,7645.83
money_plant,21.66,42.4,45.8,1382.5
snake_plant,53.33,42.4,45.8,1382.5
cactus,32.72,42.4,45.8,1382.5
money_plant,21.39,41.8,46.9,2675.83
snake_plant,53.11,41.8,46.9,2675.83
cactus,32.66,41.8,46.9,2675.83
money_plant,21.57,41.7,47.1,8380.0
snake_plant,53.15,41.7,47.1,8380.0
cactus,32.93,41.7,47.1,8380.0
money_plant,21.75,42.7,45.2,46378.33
snake_plant,53.05,42.7,45.2,46378.33
cactus,32.66,42.7,45.2,46378.33
money_plant,21.69,43.1,44.4,17995.0
snake_plant,52.99,43.1,44.4,17995.0
cactus,32.5,43.1,44.4,17995.0
money_plant,21.45,43.8,44.2,27757.5
snake_plant,52.99,43.8,44.2,27757.5
cactus,32.5,43.8,44.2,27757.5
money_plant,21.45,44.9,43.0,36758.33
snake_plant,53.05,44.9,43.0,36758.33
cactus,32.5,44.9,43.0,36758.33
money_plant,21.45,45.9,40.8,35255.0
snake_plant,53.55,45.9,40.8,35255.0
cactus,32.5,45.9,40.8,35255.0
money_plant,21.72,46.6,40.4,33666.66
snake_plant,53.08,46.6,40.4,33666.66
cactus,32.53,46.6,40.4,33666.66
money_plant,21.72,46.8,39.9,29024.17
snake_plant,53.24,46.8,39.9,29024.17
cactus,32.59,46.8,39.9,29024.17
money_plant,21.69,46.7,39.5,43680.83
snake_plant,53.33,46.7,39.5,43680.83
cactus,32.84,46.7,39.5,43680.83
money_plant,21.69,45.1,42.3,29858.33
snake_plant,53.08,45.1,42.3,29858.33
cactus,33.08,45.1,42.3,29858.33
money_plant,21.87,43.2,44.4,11510.83
snake_plant,53.46,43.2,44.4,11510.83
cactus,32.99,43.2,44.4,11510.83
money_plant,21.39,41.4,47.7,1210.0
snake_plant,53.36,41.4,47.7,1210.0
cactus,33.14,41.4,47.7,1210.0
money_plant,21.78,40.2,49.5,1110.83
snake_plant,53.33,40.2,49.5,1110.83
cactus,33.02,40.2,49.5,1110.83
money_plant,21.93,39.2,51.9,1027.5
snake_plant,53.55,39.2,51.9,1027.5
cactus,32.78,39.2,51.9,1027.5
money_plant,21.6,38.1,54.2,981.67
snake_plant,53.08,38.1,54.2,981.67
cactus,32.93,38.1,54.2,981.67
money_plant,21.93,37.0,56.4,951.67
snake_plant,53.05,37.0,56.4,951.67
cactus,32.84,37.0,56.4,951.67
